NUTS2_CODE,CROP_CODE,AREA_AV,PROD_AV,UAA_AV
PL92,C0000,"838.14","2801.14","1675.99"
PT,C0000,"223.93","1119.92","3875.79"
PT1,C0000,"223.78","1119.57","3753.72"
PT11,C0000,"38.64","121.27","659.89"
PT15,C0000,"2.38","4.72","102.12"
PT16,C0000,"48.17","297.11","633.27"
PT17,C0000,"8.07","55.37","78.25"
PT18,C0000,"126.53","641.11","2280.2"
PT2,C0000,"0.09","0.2","117.15"
PT20,C0000,"0.09","0.2","117.15"
PT3,C0000,"0.05","0.15","4.91"
PT30,C0000,"0.05","0.15","4.91"
RO,C0000,"5345.55","27009.91","13348.99"
RO1,C0000,"810.77","4171.36","3514.35"
RO11,C0000,"500.87","2601.59","1780.94"
RO12,C0000,"309.9","1569.77","1733.41"
RO2,C0000,"1830.25","8814.42","4080.36"
RO21,C0000,"701.04","3426.9","1937.06"
RO22,C0000,"1129.21","5387.52","2143.3"
RO3,C0000,"1278.03","6526.38","2390.76"
RO31,C0000,"1241.24","6350.23","2318.55"
RO32,C0000,"36.79","176.15","72.21"
RO4,C0000,"1426.5","7497.76","3363.53"
RO41,C0000,"818.06","3947.69","1669.95"
RO42,C0000,"608.45","3550.07","1693.57"
SE,C0000,"973.79","5260.2","3005"
SE1,C0000,"359.26","1931.28","865.96"
SE11,C0000,"28.04","133.92","89.86"
SE12,C0000,"331.23","1797.36","776.1"
SE2,C0000,"537.74","3059.14","1676.03"
SE21,C0000,"80.82","368.48","497.94"
SE22,C0000,"217.45","1412.64","532.17"
SE23,C0000,"239.47","1278.02","645.91"
SE3,C0000,"76.78","269.78","463.02"
SE31,C0000,"60.86","228","253.53"
SE32,C0000,"5.08","13.56","101.23"
SE33,C0000,"10.84","28.22","108.26"
SI,C0000,"99.78","647.13","480.54"
SI0,C0000,"99.78","647.13","480.54"
SI01,C0000,,,
SI02,C0000,,,
SI03,C0000,"90.58","600.5","339.26"
SI04,C0000,"9.2","46.63","141.28"
SK,C0000,"738.95","4102.96","1902.42"
SK0,C0000,"738.95","4102.96","1902.42"
SK01,C0000,"39.77","194.47","80.05"
SK02,C0000,"462.37","2781.03","835.22"
SK03,C0000,"85.42","380.44","448.42"
SK04,C0000,"151.39","747.02","538.74"
